player_name,display_name,active,notes,id,pitcher,date,rel_speed,horz_break,induced_vert_break,original_pitch_type,new_pitch_type,new_pitcher,modified_at,pitch_key,created_at,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,PitchSession,Flag,CalibrationId,EffVelocity,PracticeType,Device,HitType,SessionId
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2025-10-27,14:13:32,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,75.64713,-1.005489496,-2.299264992,1931.370426,196.5797913,12:30:00,5.8318,1.65804,NA,-33.09747,18.21096,5.43707,2.11582,-0.07841,69.20804,-7.056011317,-1.300284427,0.5155440309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.44442,9.65163,-1.42414,50,5.69713,4.22405,-109.78265,-3.04761,-4.19855,19.65356,-20.40926,NA,NA,NA,NA,NA,NA,26414802-a42b-4317-bc56-ef33facf1e9d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95e559be-a505-4c0f-a73d-558b71e5722f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,NA,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2025-10-27,14:13:47,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,77.03588,-0.02472205974,-0.9399977146,1906.179461,190.6645768,12:15:00,5.89947,1.46549,5.90777,-26.6741,21.0694,3.97564,3.65368,0.92433,69.05191,-5.088699906,-0.183316639,0.4973115597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4782,11.43952,-1.39239,50,5.88252,1.72792,-111.9779,-0.78204,-3.07818,24.3193,-17.96501,NA,NA,NA,NA,NA,NA,b2e4a360-d6c7-4e55-a0f9-e164db79b7ad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783efa94-a51c-486e-b167-3ffd51e45596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.47932159,1589.915629,0.8340849653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,75.7924,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2025-10-27,14:14:08,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,76.45308,-1.015863444,-2.8680191,1960.348039,195.2287466,12:30:00,5.86571,1.74521,5.86755,-27.71174,20.74624,5.66365,2.61161,-0.44878,68.93317,-6.247304796,-1.795211075,0.5010188461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.00351,11.55871,-1.51644,50,5.76761,5.4056,-111.01783,-2.73529,-4.91242,22.99487,-17.99117,NA,NA,NA,NA,NA,NA,c77fcfae-748d-41d5-af1a-1079bc7264d1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040d08a-1bb2-4a30-8805-87cb7ba49625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.48495565,1739.087566,0.8871320455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,75.23158,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2025-10-27,14:15:21,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sinker,NA,NA,NA,NA,NA,NA,NA,NA,76.97525,-2.358147912,-0.967940115,1919.177624,206.4295004,01:00:00,5.91261,1.60713,5.79475,-27.88414,19.35179,9.6282,1.39421,1.50917,70.61978,-7.558094389,0.842364075,0.494660984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.44952,11.06978,-1.5334,50,5.70223,1.61651,-111.92858,-5.40511,-6.90378,20.45965,-18.1502,NA,NA,NA,NA,NA,NA,69128339-953d-4147-bd32-099b840b7274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5d408d3a-a300-4bfd-ab3b-9b619bb389c2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,76.19853,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2025-10-27,14:17:29,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sinker,NA,NA,NA,NA,NA,NA,NA,NA,75.61762,-0.7326292579,-1.868452895,1925.208265,203.3306751,12:45:00,5.90115,1.89594,5.52456,-31.20818,17.99815,7.78246,2.61524,0.79732,69.53805,-6.530091049,-0.4163577421,0.5048727173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.63886,9.76794,-1.73884,50,5.8168,3.35883,-109.98878,-2.32651,-5.70332,18.84238,-20.1647,NA,NA,NA,NA,NA,NA,f81e1414-7361-45c1-a9bf-716935189af4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934a1f41-4b33-4262-88b7-7d9fe4abc6cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,74.65731,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2025-10-27,14:18:15,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sinker,NA,NA,NA,NA,NA,NA,NA,NA,74.57631,-0.7732500204,-1.948741794,1798.769783,208.9464549,01:00:00,5.96213,1.57353,5.64682,-35.52877,15.48244,8.58869,2.27979,0.47111,67.79317,-7.425911426,-0.3312529093,0.5140486271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.20661,8.53867,-1.41382,50,5.87434,3.44603,-108.37635,-2.46249,-6.12606,20.83647,-22.1275,NA,NA,NA,NA,NA,NA,634928b6-291d-4619-8985-292a07d2ecb7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4644c637-5915-4232-8a61-970d68f4b966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.19159379,1554.764132,0.8643485937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,73.32466,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2025-10-27,14:19:24,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sinker,NA,NA,NA,NA,NA,NA,NA,NA,74.9476,2.850352462,0.1230374256,1791.348184,192.9365151,12:30:00,6.08488,1.58503,5.16782,-34.67129,17.32522,3.98456,5.87995,2.03285,66.94796,-3.652911907,0.8712414808,0.5189894277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0638,8.18764,-1.59941,50,6.32475,-0.3537,-108.67641,4.3639,-2.41669,22.75066,-22.5864,NA,NA,NA,NA,NA,NA,7a6af651-8fa4-4fb1-8420-be3dd9049898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7bc6a711-987a-4a3e-9d64-6c40a1081ec7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,72.6266,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2025-10-27,14:19:44,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ChangeUp,NA,NA,NA,NA,NA,NA,NA,NA,71.16305,-1.337641046,-3.29724328,1542.454904,192.558603,12:30:00,5.54601,1.85949,5.70355,-38.89713,17.76674,3.97269,1.0561,-0.88466,64.11645,-8.646962077,-2.545292834,0.5417818893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.28003,10.03502,-1.58565,50,5.41023,5.84158,-103.20706,-3.43531,-3.45673,20.84679,-21.59841,NA,NA,NA,NA,NA,NA,50d116f5-d300-42d9-a859-68254f1bf265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420b5bfb-a1c1-4f5e-be8d-4483c61b0af2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,69.57124,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2025-10-27,14:21:44,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ChangeUp,NA,NA,NA,NA,NA,NA,NA,NA,68.69141,-0.4033422716,-1.841877979,1589.453074,226.7601868,01:30:00,5.64094,2.00518,5.3056,-51.89627,8.62089,9.22353,0.93749,1.04447,63.27701,-9.985089102,-0.1213942757,0.5599002883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.40662,4.67358,-1.84476,50,5.56736,2.95644,-99.83306,-2.13222,-5.43742,16.5967,-27.47384,NA,NA,NA,NA,NA,NA,c45eec45-92f9-461a-8e03-e78e6f91212c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2846bc68-c2cc-486c-a310-5e6456861b70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,67.31991,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2025-10-27,14:22:34,NA,NA,"Stegon, Nick",1000451772,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ChangeUp,NA,NA,NA,NA,NA,NA,NA,NA,72.79185,-0.3755182096,-1.294452034,1610.905919,223.6170034,01:30:00,5.69757,1.92304,5.5858,-40.35362,13.59642,12.99947,1.98406,1.79752,65.86597,-7.942970937,1.159953636,0.5286488096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.39015,7.40808,-1.82032,50,5.63963,2.03138,-105.76297,-1.80616,-8.22584,20.94929,-23.92825,NA,NA,NA,NA,NA,NA,a3912904-ad3b-4696-baa8-1375caff9674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f48a637b-2542-4ffa-8483-9c43bd8aa179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.99712459,1286.575322,0.7986657113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,43cec23b-730a-4b83-a3e7-750df23e7e14,71.29958,Pitching,23360159,NA,3706925b-e1bf-46dc-b883-1d825f108f81
